id,pokemon_id,generation_id,hp,attack,defense,special_attack,special_defense,speed,meta
4999,634,9,72,85,70,65,70,58,zweilous -- generation 9
5000,635,9,92,105,90,125,90,98,hydreigon -- generation 9
5001,636,9,55,85,55,50,55,60,larvesta -- generation 9
5002,637,9,85,60,65,135,105,100,volcarona -- generation 9
5003,638,9,91,90,129,90,72,108,cobalion -- generation 9
5004,639,9,91,129,90,72,90,108,terrakion -- generation 9
5005,640,9,91,90,72,90,129,108,virizion -- generation 9
5006,641,9,79,115,70,125,80,111,tornadus -- generation 9
5007,642,9,79,115,70,125,80,111,thundurus -- generation 9
5008,643,9,100,120,100,150,120,90,reshiram -- generation 9
5009,644,9,100,150,120,120,100,90,zekrom -- generation 9
5010,645,9,89,125,90,115,80,101,landorus -- generation 9
5011,646,9,125,130,90,130,90,95,kyurem -- generation 9
5012,647,9,91,72,90,129,90,108,keldeo -- generation 9
5013,648,9,100,77,77,128,128,90,meloetta -- generation 9
5014,649,9,71,120,95,120,95,99,genesect -- generation 9
5015,650,9,56,61,65,48,45,38,chespin -- generation 9
5016,651,9,61,78,95,56,58,57,quilladin -- generation 9
5017,652,9,88,107,122,74,75,64,chesnaught -- generation 9
5018,653,9,40,45,40,62,60,60,fennekin -- generation 9
5019,654,9,59,59,58,90,70,73,braixen -- generation 9
5020,655,9,75,69,72,114,100,104,delphox -- generation 9
5021,656,9,41,56,40,62,44,71,froakie -- generation 9
5022,657,9,54,63,52,83,56,97,frogadier -- generation 9
5023,658,9,72,95,67,103,71,122,greninja -- generation 9
5024,659,9,38,36,38,32,36,57,bunnelby -- generation 9
5025,660,9,85,56,77,50,77,78,diggersby -- generation 9
5026,661,9,45,50,43,40,38,62,fletchling -- generation 9
5027,662,9,62,73,55,56,52,84,fletchinder -- generation 9
5028,663,9,78,81,71,74,69,126,talonflame -- generation 9
5029,664,9,38,35,40,27,25,35,scatterbug -- generation 9
5030,665,9,45,22,60,27,30,29,spewpa -- generation 9
5031,666,9,80,52,50,90,50,89,vivillon -- generation 9
5032,667,9,62,50,58,73,54,72,litleo -- generation 9
5033,668,9,86,68,72,109,66,106,pyroar -- generation 9
5034,669,9,44,38,39,61,79,42,flabebe -- generation 9
5035,670,9,54,45,47,75,98,52,floette -- generation 9
5036,671,9,78,65,68,112,154,75,florges -- generation 9
5037,672,9,66,65,48,62,57,52,skiddo -- generation 9
5038,673,9,123,100,62,97,81,68,gogoat -- generation 9
5039,674,9,67,82,62,46,48,43,pancham -- generation 9
5040,675,9,95,124,78,69,71,58,pangoro -- generation 9
5041,676,9,75,80,60,65,90,102,furfrou -- generation 9
5042,677,9,62,48,54,63,60,68,espurr -- generation 9
5043,678,9,74,48,76,83,81,104,meowstic -- generation 9
5044,679,9,45,80,100,35,37,28,honedge -- generation 9
5045,680,9,59,110,150,45,49,35,doublade -- generation 9
5046,681,9,60,50,140,50,140,60,aegislash -- generation 9
5047,682,9,78,52,60,63,65,23,spritzee -- generation 9
5048,683,9,101,72,72,99,89,29,aromatisse -- generation 9
5049,684,9,62,48,66,59,57,49,swirlix -- generation 9
5050,685,9,82,80,86,85,75,72,slurpuff -- generation 9
5051,686,9,53,54,53,37,46,45,inkay -- generation 9
5052,687,9,86,92,88,68,75,73,malamar -- generation 9
5053,688,9,42,52,67,39,56,50,binacle -- generation 9
5054,689,9,72,105,115,54,86,68,barbaracle -- generation 9
5055,690,9,50,60,60,60,60,30,skrelp -- generation 9
5056,691,9,65,75,90,97,123,44,dragalge -- generation 9
5057,692,9,50,53,62,58,63,44,clauncher -- generation 9
5058,693,9,71,73,88,120,89,59,clawitzer -- generation 9
5059,694,9,44,38,33,61,43,70,helioptile -- generation 9
5060,695,9,62,55,52,109,94,109,heliolisk -- generation 9
5061,696,9,58,89,77,45,45,48,tyrunt -- generation 9
5062,697,9,82,121,119,69,59,71,tyrantrum -- generation 9
5063,698,9,77,59,50,67,63,46,amaura -- generation 9
5064,699,9,123,77,72,99,92,58,aurorus -- generation 9
5065,700,9,95,65,65,110,130,60,sylveon -- generation 9
5066,701,9,78,92,75,74,63,118,hawlucha -- generation 9
5067,702,9,67,58,57,81,67,101,dedenne -- generation 9
5068,703,9,50,50,150,50,150,50,carbink -- generation 9
5069,704,9,45,50,35,55,75,40,goomy -- generation 9
5070,705,9,68,75,53,83,113,60,sliggoo -- generation 9
5071,706,9,90,100,70,110,150,80,goodra -- generation 9
5072,707,9,57,80,91,80,87,75,klefki -- generation 9
5073,708,9,43,70,48,50,60,38,phantump -- generation 9
5074,709,9,85,110,76,65,82,56,trevenant -- generation 9
5075,710,9,49,66,70,44,55,51,pumpkaboo -- generation 9
5076,711,9,65,90,122,58,75,84,gourgeist -- generation 9
5077,712,9,55,69,85,32,35,28,bergmite -- generation 9
5078,713,9,95,117,184,44,46,28,avalugg -- generation 9
5079,714,9,40,30,35,45,40,55,noibat -- generation 9
5080,715,9,85,70,80,97,80,123,noivern -- generation 9
5081,716,9,126,131,95,131,98,99,xerneas -- generation 9
5082,717,9,126,131,95,131,98,99,yveltal -- generation 9
5083,718,9,108,100,121,81,95,95,zygarde -- generation 9
5084,719,9,50,100,150,100,150,50,diancie -- generation 9
5085,720,9,80,110,60,150,130,70,hoopa -- generation 9
5086,721,9,80,110,120,130,90,70,volcanion -- generation 9
5087,722,9,68,55,55,50,50,42,rowlet -- generation 9
5088,723,9,78,75,75,70,70,52,dartrix -- generation 9
5089,724,9,78,107,75,100,100,70,decidueye -- generation 9
5090,725,9,45,65,40,60,40,70,litten -- generation 9
5091,726,9,65,85,50,80,50,90,torracat -- generation 9
5092,727,9,95,115,90,80,90,60,incineroar -- generation 9
5093,728,9,50,54,54,66,56,40,popplio -- generation 9
5094,729,9,60,69,69,91,81,50,brionne -- generation 9
5095,730,9,80,74,74,126,116,60,primarina -- generation 9
5096,731,9,35,75,30,30,30,65,pikipek -- generation 9
5097,732,9,55,85,50,40,50,75,trumbeak -- generation 9
5098,733,9,80,120,75,75,75,60,toucannon -- generation 9
5099,734,9,48,70,30,30,30,45,yungoos -- generation 9
5100,735,9,88,110,60,55,60,45,gumshoos -- generation 9
5101,736,9,47,62,45,55,45,46,grubbin -- generation 9
5102,737,9,57,82,95,55,75,36,charjabug -- generation 9
5103,738,9,77,70,90,145,75,43,vikavolt -- generation 9
5104,739,9,47,82,57,42,47,63,crabrawler -- generation 9
5105,740,9,97,132,77,62,67,43,crabominable -- generation 9
5106,741,9,75,70,70,98,70,93,oricorio -- generation 9
5107,742,9,40,45,40,55,40,84,cutiefly -- generation 9
5108,743,9,60,55,60,95,70,124,ribombee -- generation 9
5109,744,9,45,65,40,30,40,60,rockruff -- generation 9
5110,745,9,75,115,65,55,65,112,lycanroc -- generation 9
5111,746,9,45,20,20,25,25,40,wishiwashi -- generation 9
5112,747,9,50,53,62,43,52,45,mareanie -- generation 9
5113,748,9,50,63,152,53,142,35,toxapex -- generation 9
5114,749,9,70,100,70,45,55,45,mudbray -- generation 9
5115,750,9,100,125,100,55,85,35,mudsdale -- generation 9
5116,751,9,38,40,52,40,72,27,dewpider -- generation 9
5117,752,9,68,70,92,50,132,42,araquanid -- generation 9
5118,753,9,40,55,35,50,35,35,fomantis -- generation 9
5119,754,9,70,105,90,80,90,45,lurantis -- generation 9
5120,755,9,40,35,55,65,75,15,morelull -- generation 9
5121,756,9,60,45,80,90,100,30,shiinotic -- generation 9
5122,757,9,48,44,40,71,40,77,salandit -- generation 9
5123,758,9,68,64,60,111,60,117,salazzle -- generation 9
5124,759,9,70,75,50,45,50,50,stufful -- generation 9
5125,760,9,120,125,80,55,60,60,bewear -- generation 9
5126,761,9,42,30,38,30,38,32,bounsweet -- generation 9
5127,762,9,52,40,48,40,48,62,steenee -- generation 9
5128,763,9,72,120,98,50,98,72,tsareena -- generation 9
5129,764,9,51,52,90,82,110,100,comfey -- generation 9
5130,765,9,90,60,80,90,110,60,oranguru -- generation 9
5131,766,9,100,120,90,40,60,80,passimian -- generation 9
5132,767,9,25,35,40,20,30,80,wimpod -- generation 9
5133,768,9,75,125,140,60,90,40,golisopod -- generation 9
5134,769,9,55,55,80,70,45,15,sandygast -- generation 9
5135,770,9,85,75,110,100,75,35,palossand -- generation 9
5136,771,9,55,60,130,30,130,5,pyukumuku -- generation 9
5137,772,9,95,95,95,95,95,59,typenull -- generation 9
5138,773,9,95,95,95,95,95,95,silvally -- generation 9
5139,774,9,60,100,60,100,60,120,minior -- generation 9
5140,775,9,65,115,65,75,95,65,komala -- generation 9
5141,776,9,60,78,135,91,85,36,turtonator -- generation 9
5142,777,9,65,98,63,40,73,96,togedemaru -- generation 9
5143,778,9,55,90,80,50,105,96,mimikyu -- generation 9
5144,779,9,68,105,70,70,70,92,bruxish -- generation 9
5145,780,9,78,60,85,135,91,36,drampa -- generation 9
5146,781,9,70,131,100,86,90,40,dhelmise -- generation 9
5147,782,9,45,55,65,45,45,45,jangmoo -- generation 9
5148,783,9,55,75,90,65,70,65,hakamoo -- generation 9
5149,784,9,75,110,125,100,105,85,kommoo -- generation 9
5150,785,9,70,115,85,95,75,130,tapukoko -- generation 9
5151,786,9,70,85,75,130,115,95,tapulele -- generation 9
5152,787,9,70,130,115,85,95,75,tapubulu -- generation 9
5153,788,9,70,75,115,95,130,85,tapufini -- generation 9
5154,789,9,43,29,31,29,31,37,cosmog -- generation 9
5155,790,9,43,29,131,29,131,37,cosmoem -- generation 9
5156,791,9,137,137,107,113,89,97,solgaleo -- generation 9
5157,792,9,137,113,89,137,107,97,lunala -- generation 9
5158,793,9,109,53,47,127,131,103,nihilego -- generation 9
5159,794,9,107,139,139,53,53,79,buzzwole -- generation 9
5160,795,9,71,137,37,137,37,151,pheromosa -- generation 9
5161,796,9,83,89,71,173,71,83,xurkitree -- generation 9
5162,797,9,97,101,103,107,101,61,celesteela -- generation 9
5163,798,9,59,181,131,59,31,109,kartana -- generation 9
5164,799,9,223,101,53,97,53,43,guzzlord -- generation 9
5165,800,9,97,107,101,127,89,79,necrozma -- generation 9
5166,801,9,80,95,115,130,115,65,magearna -- generation 9
5167,802,9,90,125,80,90,90,125,marshadow -- generation 9
5168,803,9,67,73,67,73,67,73,poipole -- generation 9
5169,804,9,73,73,73,127,73,121,naganadel -- generation 9
5170,805,9,61,131,211,53,101,13,stakataka -- generation 9
5171,806,9,53,127,53,151,79,107,blacephalon -- generation 9
5172,807,9,88,112,75,102,80,143,zeraora -- generation 9
5173,808,9,46,65,65,55,35,34,meltan -- generation 9
5174,809,9,135,143,143,80,65,34,melmetal -- generation 9
5175,810,9,50,65,50,40,40,65,grookey -- generation 9
5176,811,9,70,85,70,55,60,80,thwackey -- generation 9
5177,812,9,100,125,90,60,70,85,rillaboom -- generation 9
5178,813,9,50,71,40,40,40,69,scorbunny -- generation 9
5179,814,9,65,86,60,55,60,94,raboot -- generation 9
5180,815,9,80,116,75,65,75,119,cinderace -- generation 9
5181,816,9,50,40,40,70,40,70,sobble -- generation 9
5182,817,9,65,60,55,95,55,90,drizzile -- generation 9
5183,818,9,70,85,65,125,65,120,inteleon -- generation 9
5184,819,9,70,55,55,35,35,25,skwovet -- generation 9
5185,820,9,120,95,95,55,75,20,greedent -- generation 9
5186,821,9,38,47,35,33,35,57,rookidee -- generation 9
5187,822,9,68,67,55,43,55,77,corvisquire -- generation 9
5188,823,9,98,87,105,53,85,67,corviknight -- generation 9
5189,824,9,25,20,20,25,45,45,blipbug -- generation 9
5190,825,9,50,35,80,50,90,30,dottler -- generation 9
5191,826,9,60,45,110,80,120,90,orbeetle -- generation 9
5192,827,9,40,28,28,47,52,50,nickit -- generation 9
5193,828,9,70,58,58,87,92,90,thievul -- generation 9
5194,829,9,40,40,60,40,60,10,gossifleur -- generation 9
5195,830,9,60,50,90,80,120,60,eldegoss -- generation 9
5196,831,9,42,40,55,40,45,48,wooloo -- generation 9
5197,832,9,72,80,100,60,90,88,dubwool -- generation 9
5198,833,9,50,64,50,38,38,44,chewtle -- generation 9
5199,834,9,90,115,90,48,68,74,drednaw -- generation 9
5200,835,9,59,45,50,40,50,26,yamper -- generation 9
5201,836,9,69,90,60,90,60,121,boltund -- generation 9
5202,837,9,30,40,50,40,50,30,rolycoly -- generation 9
5203,838,9,80,60,90,60,70,50,carkol -- generation 9
5204,839,9,110,80,120,80,90,30,coalossal -- generation 9
5205,840,9,40,40,80,40,40,20,applin -- generation 9
5206,841,9,70,110,80,95,60,70,flapple -- generation 9
5207,842,9,110,85,80,100,80,30,appletun -- generation 9
5208,843,9,52,57,75,35,50,46,silicobra -- generation 9
5209,844,9,72,107,125,65,70,71,sandaconda -- generation 9
5210,845,9,70,85,55,85,95,85,cramorant -- generation 9
5211,846,9,41,63,40,40,30,66,arrokuda -- generation 9
5212,847,9,61,123,60,60,50,136,barraskewda -- generation 9
5213,848,9,40,38,35,54,35,40,toxel -- generation 9
5214,849,9,75,98,70,114,70,75,toxtricity -- generation 9
5215,850,9,50,65,45,50,50,45,sizzlipede -- generation 9
5216,851,9,100,115,65,90,90,65,centiskorch -- generation 9
5217,852,9,50,68,60,50,50,32,clobbopus -- generation 9
5218,853,9,80,118,90,70,80,42,grapploct -- generation 9
5219,854,9,40,45,45,74,54,50,sinistea -- generation 9
5220,855,9,60,65,65,134,114,70,polteageist -- generation 9
5221,856,9,42,30,45,56,53,39,hatenna -- generation 9
5222,857,9,57,40,65,86,73,49,hattrem -- generation 9
5223,858,9,57,90,95,136,103,29,hatterene -- generation 9
5224,859,9,45,45,30,55,40,50,impidimp -- generation 9
5225,860,9,65,60,45,75,55,70,morgrem -- generation 9
5226,861,9,95,120,65,95,75,60,grimmsnarl -- generation 9
5227,862,9,93,90,101,60,81,95,obstagoon -- generation 9
5228,863,9,70,110,100,50,60,50,perrserker -- generation 9
5229,864,9,60,95,50,145,130,30,cursola -- generation 9
5230,865,9,62,135,95,68,82,65,sirfetchd -- generation 9
5231,866,9,80,85,75,110,100,70,mrrime -- generation 9
5232,867,9,58,95,145,50,105,30,runerigus -- generation 9
5233,868,9,45,40,40,50,61,34,milcery -- generation 9
5234,869,9,65,60,75,110,121,64,alcremie -- generation 9
5235,870,9,65,100,100,70,60,75,falinks -- generation 9
5236,871,9,48,101,95,91,85,15,pincurchin -- generation 9
5237,872,9,30,25,35,45,30,20,snom -- generation 9
5238,873,9,70,65,60,125,90,65,frosmoth -- generation 9
5239,874,9,100,125,135,20,20,70,stonjourner -- generation 9
5240,875,9,75,80,110,65,90,50,eiscue -- generation 9
5241,876,9,60,65,55,105,95,95,indeedee -- generation 9
5242,877,9,58,95,58,70,58,97,morpeko -- generation 9
5243,878,9,72,80,49,40,49,40,cufant -- generation 9
5244,879,9,122,130,69,80,69,30,copperajah -- generation 9
5245,880,9,90,100,90,80,70,75,dracozolt -- generation 9
5246,881,9,90,100,90,90,80,55,arctozolt -- generation 9
5247,882,9,90,90,100,70,80,75,dracovish -- generation 9
5248,883,9,90,90,100,80,90,55,arctovish -- generation 9
5249,884,9,70,95,115,120,50,85,duraludon -- generation 9
5250,885,9,28,60,30,40,30,82,dreepy -- generation 9
5251,886,9,68,80,50,60,50,102,drakloak -- generation 9
5252,887,9,88,120,75,100,75,142,dragapult -- generation 9
5253,888,9,92,120,115,80,115,138,zacian -- generation 9
5254,889,9,92,120,115,80,115,138,zamazenta -- generation 9
5255,890,9,140,85,95,145,95,130,eternatus -- generation 9
5256,891,9,60,90,60,53,50,72,kubfu -- generation 9
5257,892,9,100,130,100,63,60,97,urshifu -- generation 9
5258,893,9,105,120,105,70,95,105,zarude -- generation 9
5259,894,9,80,100,50,100,50,200,regieleki -- generation 9
5260,895,9,200,100,50,100,50,80,regidrago -- generation 9
5261,896,9,100,145,130,65,110,30,glastrier -- generation 9
5262,897,9,100,65,60,145,80,130,spectrier -- generation 9
5263,898,9,100,80,80,80,80,80,calyrex -- generation 9
5264,899,9,103,105,72,105,75,65,wyrdeer -- generation 9
5265,900,9,70,135,95,45,70,85,kleavor -- generation 9
5266,901,9,130,140,105,45,80,50,ursaluna -- generation 9
5267,902,9,120,112,65,80,75,78,basculegion -- generation 9
5268,903,9,80,130,60,40,80,120,sneasler -- generation 9
5269,904,9,85,115,95,65,65,85,overqwil -- generation 9
5270,905,9,74,115,70,135,80,106,enamorus -- generation 9
5271,906,9,40,61,54,45,45,65,sprigatito -- generation 9
5272,907,9,61,80,63,60,63,83,floragato -- generation 9
5273,908,9,76,110,70,81,70,123,meowscarada -- generation 9
5274,909,9,67,45,59,63,40,36,fuecoco -- generation 9
5275,910,9,81,55,78,90,58,49,crocalor -- generation 9
5276,911,9,104,75,100,110,75,66,skeledirge -- generation 9
5277,912,9,55,65,45,50,45,50,quaxly -- generation 9
5278,913,9,70,85,65,65,60,65,quaxwell -- generation 9
5279,914,9,85,120,80,85,75,85,quaquaval -- generation 9
5280,915,9,54,45,40,35,45,35,lechonk -- generation 9
5281,916,9,110,100,75,59,80,65,oinkologne -- generation 9
5282,917,9,35,41,45,29,40,20,tarountula -- generation 9
5283,918,9,60,79,92,52,86,35,spidops -- generation 9
5284,919,9,33,46,40,21,25,45,nymble -- generation 9
5285,920,9,71,102,78,52,55,92,lokix -- generation 9
5286,921,9,45,50,20,40,25,60,pawmi -- generation 9
5287,922,9,60,75,40,50,40,85,pawmo -- generation 9
5288,923,9,70,115,70,70,60,105,pawmot -- generation 9
5289,924,9,50,50,45,40,45,75,tandemaus -- generation 9
5290,925,9,74,75,70,65,75,111,maushold -- generation 9
5291,926,9,37,55,70,30,55,65,fidough -- generation 9
5292,927,9,57,80,115,50,80,95,dachsbun -- generation 9
5293,928,9,41,35,45,58,51,30,smoliv -- generation 9
5294,929,9,52,53,60,78,78,33,dolliv -- generation 9
5295,930,9,78,69,90,125,109,39,arboliva -- generation 9
5296,931,9,82,96,51,45,51,92,squawkabilly -- generation 9
5297,932,9,55,55,75,35,35,25,nacli -- generation 9
5298,933,9,60,60,100,35,65,35,naclstack -- generation 9
5299,934,9,100,100,130,45,90,35,garganacl -- generation 9
5300,935,9,40,50,40,50,40,35,charcadet -- generation 9
5301,936,9,85,60,100,125,80,75,armarouge -- generation 9
5302,937,9,75,125,80,60,100,85,ceruledge -- generation 9
5303,938,9,61,31,41,59,35,45,tadbulb -- generation 9
5304,939,9,109,64,91,103,83,45,bellibolt -- generation 9
5305,940,9,40,40,35,55,40,70,wattrel -- generation 9
5306,941,9,70,70,60,105,60,125,kilowattrel -- generation 9
5307,942,9,60,78,60,40,51,51,maschiff -- generation 9
5308,943,9,80,120,90,60,70,85,mabosstiff -- generation 9
5309,944,9,40,65,35,40,35,75,shroodle -- generation 9
5310,945,9,63,95,65,80,72,110,grafaiai -- generation 9
5311,946,9,40,65,30,45,35,60,bramblin -- generation 9
5312,947,9,55,115,70,80,70,90,brambleghast -- generation 9
5313,948,9,40,40,35,50,100,70,toedscool -- generation 9
5314,949,9,80,70,65,80,120,100,toedscruel -- generation 9
5315,950,9,70,100,115,35,55,75,klawf -- generation 9
5316,951,9,50,62,40,62,40,50,capsakid -- generation 9
5317,952,9,65,108,65,108,65,75,scovillain -- generation 9
5318,953,9,41,50,60,31,58,30,rellor -- generation 9
5319,954,9,75,50,85,115,100,45,rabsca -- generation 9
5320,955,9,30,35,30,55,30,75,flittle -- generation 9
5321,956,9,95,60,60,101,60,105,espathra -- generation 9
5322,957,9,50,45,45,35,64,58,tinkatink -- generation 9
5323,958,9,65,55,55,45,82,78,tinkatuff -- generation 9
5324,959,9,85,75,77,70,105,94,tinkaton -- generation 9
5325,960,9,10,55,25,35,25,95,wiglett -- generation 9
5326,961,9,35,100,50,50,70,120,wugtrio -- generation 9
5327,962,9,70,103,85,60,85,82,bombirdier -- generation 9
5328,963,9,70,45,40,45,40,75,finizen -- generation 9
5329,964,9,100,70,72,53,62,100,palafin -- generation 9
5330,965,9,45,70,63,30,45,47,varoom -- generation 9
5331,966,9,80,119,90,54,67,90,revavroom -- generation 9
5332,967,9,70,95,65,85,65,121,cyclizar -- generation 9
5333,968,9,70,85,145,60,55,65,orthworm -- generation 9
5334,969,9,48,35,42,105,60,60,glimmet -- generation 9
5335,970,9,83,55,90,130,81,86,glimmora -- generation 9
5336,971,9,50,61,60,30,55,34,greavard -- generation 9
5337,972,9,72,101,100,50,97,68,houndstone -- generation 9
