id,name,pokemon_id,form,generation_id,primary_type_id,secondary_type_id,hp,attack,defense,special_attack,special_defense,speed,height,weight
6189,Drapion,drapion,,4,poison,dark,70,90,110,60,75,95,1.3,61.5
6190,Croagunk,croagunk,,4,poison,fighting,48,61,40,61,40,50,0.7,23
6191,Toxicroak,toxicroak,,4,poison,fighting,83,106,65,86,65,85,1.3,44.4
6192,Carnivine,carnivine,,4,grass,,74,100,72,90,72,46,1.4,27
6193,Finneon,finneon,,4,water,,49,49,56,49,61,66,0.4,7
6194,Lumineon,lumineon,,4,water,,69,69,76,69,86,91,1.2,24
6195,Mantyke,mantyke,,4,water,flying,45,20,50,60,120,50,1,65
6196,Snover,snover,,4,grass,ice,60,62,50,62,60,40,1,50.5
6197,Abomasnow,abomasnow,,4,grass,ice,90,92,75,92,85,60,2.2,135.5
6198,Abomasnow,abomasnow,Mega,4,grass,ice,90,132,105,132,105,30,2.7,185
6199,Weavile,weavile,,4,dark,ice,70,120,65,45,85,125,1.1,34
6200,Magnezone,magnezone,,4,electric,steel,70,70,115,130,90,60,1.2,180
6201,Lickilicky,lickilicky,,4,normal,,110,85,95,80,95,50,1.7,140
6202,Rhyperior,rhyperior,,4,ground,rock,115,140,130,55,55,40,2.4,282.8
6203,Tangrowth,tangrowth,,4,grass,,100,100,125,110,50,50,2,128.6
6204,Electivire,electivire,,4,electric,,75,123,67,95,85,95,1.8,138.6
6205,Magmortar,magmortar,,4,fire,,75,95,67,125,95,83,1.6,68
6206,Togekiss,togekiss,,4,fairy,flying,85,50,95,120,115,80,1.5,38
6207,Yanmega,yanmega,,4,bug,flying,86,76,86,116,56,95,1.9,51.5
6208,Leafeon,leafeon,,4,grass,,65,110,130,60,65,95,1,25.5
6209,Glaceon,glaceon,,4,ice,,65,60,110,130,95,65,0.8,25.9
6210,Gliscor,gliscor,,4,ground,flying,75,95,125,45,75,95,2,42.5
6211,Mamoswine,mamoswine,,4,ice,ground,110,130,80,70,60,80,2.5,291
6212,Porygon-Z,porygonz,,4,normal,,85,80,70,135,75,90,0.9,34
6213,Gallade,gallade,,4,psychic,fighting,68,125,65,65,115,80,1.6,52
6214,Gallade,gallade,Mega,4,psychic,fighting,68,165,95,65,115,110,1.6,56.4
6215,Probopass,probopass,,4,rock,steel,60,55,145,75,150,40,1.4,340
6216,Dusknoir,dusknoir,,4,ghost,,45,100,135,65,135,45,2.2,106.6
6217,Froslass,froslass,,4,ice,ghost,70,80,70,80,70,110,1.3,26.6
6218,Rotom,rotom,,4,electric,ghost,50,50,77,95,77,91,0.3,0.3
6219,Rotom,rotom,Heat,4,electric,fire,50,65,107,105,107,86,0.3,0.3
6220,Rotom,rotom,Wash,4,electric,water,50,65,107,105,107,86,0.3,0.3
6221,Rotom,rotom,Frost,4,electric,ice,50,65,107,105,107,86,0.3,0.3
6222,Rotom,rotom,Fan,4,electric,flying,50,65,107,105,107,86,0.3,0.3
6223,Rotom,rotom,Mow,4,electric,grass,50,65,107,105,107,86,0.3,0.3
6224,Uxie,uxie,,4,psychic,,75,75,130,75,130,95,0.3,0.3
6225,Mesprit,mesprit,,4,psychic,,80,105,105,105,105,80,0.3,0.3
6226,Azelf,azelf,,4,psychic,,75,125,70,125,70,115,0.3,0.3
6227,Dialga,dialga,,4,steel,dragon,100,120,120,150,100,90,5.4,683
6228,Dialga,dialga,Origin,4,steel,dragon,100,100,120,150,120,90,7,850
6229,Palkia,palkia,,4,water,dragon,90,120,100,150,120,100,4.2,336
6230,Palkia,palkia,Origin,4,water,dragon,90,100,100,150,120,120,6.3,660
6231,Heatran,heatran,,4,fire,steel,91,90,106,130,106,77,1.7,430
6232,Regigigas,regigigas,,4,normal,,110,160,110,80,110,100,3.7,420
6233,Giratina,giratina,Altered,4,ghost,dragon,150,100,120,100,120,90,4.5,750
6234,Giratina,giratina,Origin,4,ghost,dragon,150,120,100,120,100,90,6.9,650
6235,Cresselia,cresselia,,4,psychic,,120,70,110,75,120,85,1.5,85.6
6236,Phione,phione,,4,water,,80,80,80,80,80,80,0.4,3.1
6237,Manaphy,manaphy,,4,water,,100,100,100,100,100,100,0.3,1.4
6238,Darkrai,darkrai,,4,dark,,70,90,90,135,90,125,1.5,50.5
6239,Shaymin,shaymin,Land,4,grass,,100,100,100,100,100,100,0.2,2.1
6240,Shaymin,shaymin,Sky,4,grass,flying,100,103,75,120,75,127,0.4,5.2
6241,Arceus,arceus,Normal,4,normal,,120,120,120,120,120,120,3.2,320
6242,Arceus,arceus,Bug,4,bug,,120,120,120,120,120,120,3.2,320
6243,Arceus,arceus,Dark,4,dark,,120,120,120,120,120,120,3.2,320
6244,Arceus,arceus,Dragon,4,dragon,,120,120,120,120,120,120,3.2,320
6245,Arceus,arceus,Electric,4,electric,,120,120,120,120,120,120,3.2,320
6246,Arceus,arceus,Fairy,4,fairy,,120,120,120,120,120,120,3.2,320
6247,Arceus,arceus,Fighting,4,fighting,,120,120,120,120,120,120,3.2,320
6248,Arceus,arceus,Fire,4,fire,,120,120,120,120,120,120,3.2,320
6249,Arceus,arceus,Flying,4,flying,,120,120,120,120,120,120,3.2,320
6250,Arceus,arceus,Ghost,4,ghost,,120,120,120,120,120,120,3.2,320
6251,Arceus,arceus,Grass,4,grass,,120,120,120,120,120,120,3.2,320
6252,Arceus,arceus,Ground,4,ground,,120,120,120,120,120,120,3.2,320
6253,Arceus,arceus,Ice,4,ice,,120,120,120,120,120,120,3.2,320
6254,Arceus,arceus,Poison,4,poison,,120,120,120,120,120,120,3.2,320
6255,Arceus,arceus,Psychic,4,psychic,,120,120,120,120,120,120,3.2,320
6256,Arceus,arceus,Rock,4,rock,,120,120,120,120,120,120,3.2,320
6257,Arceus,arceus,Steel,4,steel,,120,120,120,120,120,120,3.2,320
6258,Arceus,arceus,Water,4,water,,120,120,120,120,120,120,3.2,320
6259,Victini,victini,,5,psychic,fire,100,100,100,100,100,100,0.4,4
6260,Snivy,snivy,,5,grass,,45,45,55,45,55,63,0.6,8.1
6261,Servine,servine,,5,grass,,60,60,75,60,75,83,0.8,16
6262,Serperior,serperior,,5,grass,,75,75,95,75,95,113,3.3,63
6263,Tepig,tepig,,5,fire,,65,63,45,45,45,45,0.5,9.9
6264,Pignite,pignite,,5,fire,fighting,90,93,55,70,55,55,1,55.5
6265,Emboar,emboar,,5,fire,fighting,110,123,65,100,65,65,1.6,150
6266,Oshawott,oshawott,,5,water,,55,55,45,63,45,45,0.5,5.9
6267,Dewott,dewott,,5,water,,75,75,60,83,60,60,0.8,24.5
6268,Samurott,samurott,,5,water,,95,100,85,108,70,70,1.5,94.6
6269,Samurott,samurott,Hisui,5,water,dark,90,108,80,100,65,85,1.5,58.2
6270,Patrat,patrat,,5,normal,,45,55,39,35,39,42,0.5,11.6
6271,Watchog,watchog,,5,normal,,60,85,69,60,69,77,1.1,27
6272,Lillipup,lillipup,,5,normal,,45,60,45,25,45,55,0.4,4.1
6273,Herdier,herdier,,5,normal,,65,80,65,35,65,60,0.9,14.7
6274,Stoutland,stoutland,,5,normal,,85,110,90,45,90,80,1.2,61
6275,Purrloin,purrloin,,5,dark,,41,50,37,50,37,66,0.4,10.1
6276,Liepard,liepard,,5,dark,,64,88,50,88,50,106,1.1,37.5
6277,Pansage,pansage,,5,grass,,50,53,48,53,48,64,0.6,10.5
6278,Simisage,simisage,,5,grass,,75,98,63,98,63,101,1.1,30.5
6279,Pansear,pansear,,5,fire,,50,53,48,53,48,64,0.6,11
6280,Simisear,simisear,,5,fire,,75,98,63,98,63,101,1,28
6281,Panpour,panpour,,5,water,,50,53,48,53,48,64,0.6,13.5
6282,Simipour,simipour,,5,water,,75,98,63,98,63,101,1,29
6283,Munna,munna,,5,psychic,,76,25,45,67,55,24,0.6,23.3
6284,Musharna,musharna,,5,psychic,,116,55,85,107,95,29,1.1,60.5
6285,Pidove,pidove,,5,normal,flying,50,55,50,36,30,43,0.3,2.1
6286,Tranquill,tranquill,,5,normal,flying,62,77,62,50,42,65,0.6,15
6287,Unfezant,unfezant,,5,normal,flying,80,115,80,65,55,93,1.2,29
6288,Blitzle,blitzle,,5,electric,,45,60,32,50,32,76,0.8,29.8
6289,Zebstrika,zebstrika,,5,electric,,75,100,63,80,63,116,1.6,79.5
6290,Roggenrola,roggenrola,,5,rock,,55,75,85,25,25,15,0.4,18
6291,Boldore,boldore,,5,rock,,70,105,105,50,40,20,0.9,102
6292,Gigalith,gigalith,,5,rock,,85,135,130,60,80,25,1.7,260
6293,Woobat,woobat,,5,psychic,flying,65,45,43,55,43,72,0.4,2.1
6294,Swoobat,swoobat,,5,psychic,flying,67,57,55,77,55,114,0.9,10.5
6295,Drilbur,drilbur,,5,ground,,60,85,40,30,45,68,0.3,8.5
6296,Excadrill,excadrill,,5,ground,steel,110,135,60,50,65,88,0.7,40.4
6297,Audino,audino,,5,normal,,103,60,86,60,86,50,1.1,31
6298,Audino,audino,Mega,5,normal,fairy,103,60,126,80,126,50,1.5,32
6299,Timburr,timburr,,5,fighting,,75,80,55,25,35,35,0.6,12.5
6300,Gurdurr,gurdurr,,5,fighting,,85,105,85,40,50,40,1.2,40
6301,Conkeldurr,conkeldurr,,5,fighting,,105,140,95,55,65,45,1.4,87
6302,Tympole,tympole,,5,water,,50,50,40,50,40,64,0.5,4.5
6303,Palpitoad,palpitoad,,5,water,ground,75,65,55,65,55,69,0.8,17
6304,Seismitoad,seismitoad,,5,water,ground,105,95,75,85,75,74,1.5,62
6305,Throh,throh,,5,fighting,,120,100,85,30,85,45,1.3,55.5
6306,Sawk,sawk,,5,fighting,,75,125,75,30,75,85,1.4,51
6307,Sewaddle,sewaddle,,5,bug,grass,45,53,70,40,60,42,0.3,2.5
6308,Swadloon,swadloon,,5,bug,grass,55,63,90,50,80,42,0.5,7.3
6309,Leavanny,leavanny,,5,bug,grass,75,103,80,70,80,92,1.2,20.5
6310,Venipede,venipede,,5,bug,poison,30,45,59,30,39,57,0.4,5.3
6311,Whirlipede,whirlipede,,5,bug,poison,40,55,99,40,79,47,1.2,58.5
6312,Scolipede,scolipede,,5,bug,poison,60,100,89,55,69,112,2.5,200.5
6313,Cottonee,cottonee,,5,grass,fairy,40,27,60,37,50,66,0.3,0.6
6314,Whimsicott,whimsicott,,5,grass,fairy,60,67,85,77,75,116,0.7,6.6
6315,Petilil,petilil,,5,grass,,45,35,50,70,50,30,0.5,6.6
6316,Lilligant,lilligant,,5,grass,,70,60,75,110,75,90,1.1,16.3
6317,Lilligant,lilligant,Hisui,5,grass,fighting,70,105,75,50,75,105,1.2,19.2
6318,Basculin,basculin,Red-Striped,5,water,,70,92,65,80,55,98,1,18
6319,Basculin,basculin,Blue-Striped,5,water,,70,92,65,80,55,98,1,18
6320,Basculin,basculin,White-Striped,5,water,,70,92,65,80,55,98,1,18
6321,Sandile,sandile,,5,ground,dark,50,72,35,35,35,65,0.7,15.2
6322,Krokorok,krokorok,,5,ground,dark,60,82,45,45,45,74,1,33.4
6323,Krookodile,krookodile,,5,ground,dark,95,117,80,65,70,92,1.5,96.3
6324,Darumaka,darumaka,,5,fire,,70,90,45,15,45,50,0.6,37.5
6325,Darumaka,darumaka,Galar,5,ice,,70,90,45,15,45,50,0.7,40
6326,Darmanitan,darmanitan,Standard,5,fire,,105,140,55,30,55,95,1.3,92.9
6327,Darmanitan,darmanitan,Zen,5,fire,psychic,105,30,105,140,105,55,1.3,92.9
6328,Darmanitan,darmanitan,Galar,5,ice,,105,140,55,30,55,95,1.7,120
6329,Darmanitan,darmanitan,Galar-Zen,5,ice,fire,105,160,55,30,55,135,1.7,120
6330,Maractus,maractus,,5,grass,,75,86,67,106,67,60,1,28
6331,Dwebble,dwebble,,5,bug,rock,50,65,85,35,35,55,0.3,14.5
6332,Crustle,crustle,,5,bug,rock,70,105,125,65,75,45,1.4,200
6333,Scraggy,scraggy,,5,dark,fighting,50,75,70,35,70,48,0.6,11.8
6334,Scrafty,scrafty,,5,dark,fighting,65,90,115,45,115,58,1.1,30
6335,Sigilyph,sigilyph,,5,psychic,flying,72,58,80,103,80,97,1.4,14
6336,Yamask,yamask,,5,ghost,,38,30,85,55,65,30,0.5,1.5
6337,Yamask,yamask,Galar,5,ground,ghost,38,55,85,30,65,30,0.5,1.5
6338,Cofagrigus,cofagrigus,,5,ghost,,58,50,145,95,105,30,1.7,76.5
6339,Tirtouga,tirtouga,,5,water,rock,54,78,103,53,45,22,0.7,16.5
6340,Carracosta,carracosta,,5,water,rock,74,108,133,83,65,32,1.2,81
6341,Archen,archen,,5,rock,flying,55,112,45,74,45,70,0.5,9.5
6342,Archeops,archeops,,5,rock,flying,75,140,65,112,65,110,1.4,32
6343,Trubbish,trubbish,,5,poison,,50,50,62,40,62,65,0.6,31
6344,Garbodor,garbodor,,5,poison,,80,95,82,60,82,75,1.9,107.3
6345,Zorua,zorua,,5,dark,,40,65,40,80,40,65,0.7,12.5
6346,Zorua,zorua,Hisui,5,normal,ghost,35,60,40,85,40,70,0.7,12.5
6347,Zoroark,zoroark,,5,dark,,60,105,60,120,60,105,1.6,81.1
6348,Zoroark,zoroark,Hisui,5,normal,ghost,55,100,60,125,60,110,1.6,73
6349,Minccino,minccino,,5,normal,,55,50,40,40,40,75,0.4,5.8
6350,Cinccino,cinccino,,5,normal,,75,95,60,65,60,115,0.5,7.5
6351,Gothita,gothita,,5,psychic,,45,30,50,55,65,45,0.4,5.8
6352,Gothorita,gothorita,,5,psychic,,60,45,70,75,85,55,0.7,18
6353,Gothitelle,gothitelle,,5,psychic,,70,55,95,95,110,65,1.5,44
6354,Solosis,solosis,,5,psychic,,45,30,40,105,50,20,0.3,1
6355,Duosion,duosion,,5,psychic,,65,40,50,125,60,30,0.6,8
6356,Reuniclus,reuniclus,,5,psychic,,110,65,75,125,85,30,1,20.1
6357,Ducklett,ducklett,,5,water,flying,62,44,50,44,50,55,0.5,5.5
6358,Swanna,swanna,,5,water,flying,75,87,63,87,63,98,1.3,24.2
6359,Vanillite,vanillite,,5,ice,,36,50,50,65,60,44,0.4,5.7
6360,Vanillish,vanillish,,5,ice,,51,65,65,80,75,59,1.1,41
6361,Vanilluxe,vanilluxe,,5,ice,,71,95,85,110,95,79,1.3,57.5
6362,Deerling,deerling,Spring,5,normal,grass,60,60,50,40,50,75,0.6,19.5
6363,Sawsbuck,sawsbuck,Spring,5,normal,grass,80,100,70,60,70,95,1.9,92.5
6364,Emolga,emolga,,5,electric,flying,55,75,60,75,60,103,0.4,5
6365,Karrablast,karrablast,,5,bug,,50,75,45,40,45,60,0.5,5.9
6366,Escavalier,escavalier,,5,bug,steel,70,135,105,60,105,20,1,33
6367,Foongus,foongus,,5,grass,poison,69,55,45,55,55,15,0.2,1
6368,Amoonguss,amoonguss,,5,grass,poison,114,85,70,85,80,30,0.6,10.5
6369,Frillish,frillish,,5,water,ghost,55,40,50,65,85,40,1.2,33
6370,Jellicent,jellicent,,5,water,ghost,100,60,70,85,105,60,2.2,135
6371,Alomomola,alomomola,,5,water,,165,75,80,40,45,65,1.2,31.6
6372,Joltik,joltik,,5,bug,electric,50,47,50,57,50,65,0.1,0.6
6373,Galvantula,galvantula,,5,bug,electric,70,77,60,97,60,108,0.8,14.3
6374,Ferroseed,ferroseed,,5,grass,steel,44,50,91,24,86,10,0.6,18.8
6375,Ferrothorn,ferrothorn,,5,grass,steel,74,94,131,54,116,20,1,110
6376,Klink,klink,,5,steel,,40,55,70,45,60,30,0.3,21
6377,Klang,klang,,5,steel,,60,80,95,70,85,50,0.6,51
6378,Klinklang,klinklang,,5,steel,,60,100,115,70,85,90,0.6,81
6379,Tynamo,tynamo,,5,electric,,35,55,40,45,40,60,0.2,0.3
6380,Eelektrik,eelektrik,,5,electric,,65,85,70,75,70,40,1.2,22
6381,Eelektross,eelektross,,5,electric,,85,115,80,105,80,50,2.1,80.5
6382,Elgyem,elgyem,,5,psychic,,55,55,55,85,55,30,0.5,9
6383,Beheeyem,beheeyem,,5,psychic,,75,75,75,125,95,40,1,34.5
6384,Litwick,litwick,,5,ghost,fire,50,30,55,65,55,20,0.3,3.1
6385,Lampent,lampent,,5,ghost,fire,60,40,60,95,60,55,0.6,13
6386,Chandelure,chandelure,,5,ghost,fire,60,55,90,145,90,80,1,34.3
6387,Axew,axew,,5,dragon,,46,87,60,30,40,57,0.6,18
6388,Fraxure,fraxure,,5,dragon,,66,117,70,40,50,67,1,36
6389,Haxorus,haxorus,,5,dragon,,76,147,90,60,70,97,1.8,105.5
6390,Cubchoo,cubchoo,,5,ice,,55,70,40,60,40,40,0.5,8.5
6391,Beartic,beartic,,5,ice,,95,130,80,70,80,50,2.6,260
6392,Cryogonal,cryogonal,,5,ice,,80,50,50,95,135,105,1.1,148
6393,Shelmet,shelmet,,5,bug,,50,40,85,40,65,25,0.4,7.7
6394,Accelgor,accelgor,,5,bug,,80,70,40,100,60,145,0.8,25.3
6395,Stunfisk,stunfisk,,5,ground,electric,109,66,84,81,99,32,0.7,11
6396,Stunfisk,stunfisk,Galar,5,ground,steel,109,81,99,66,84,32,0.7,20.5
6397,Mienfoo,mienfoo,,5,fighting,,45,85,50,55,50,65,0.9,20
6398,Mienshao,mienshao,,5,fighting,,65,125,60,95,60,105,1.4,35.5
6399,Druddigon,druddigon,,5,dragon,,77,120,90,60,90,48,1.6,139
6400,Golett,golett,,5,ground,ghost,59,74,50,35,50,35,1,92
6401,Golurk,golurk,,5,ground,ghost,89,124,80,55,80,55,2.8,330
6402,Pawniard,pawniard,,5,dark,steel,45,85,70,40,40,60,0.5,10.2
6403,Bisharp,bisharp,,5,dark,steel,65,125,100,60,70,70,1.6,70
6404,Bouffalant,bouffalant,,5,normal,,95,110,95,40,95,55,1.6,94.6
6405,Rufflet,rufflet,,5,normal,flying,70,83,50,37,50,60,0.5,10.5
6406,Braviary,braviary,,5,normal,flying,100,123,75,57,75,80,1.5,41
6407,Braviary,braviary,Hisui,5,psychic,flying,110,83,70,112,70,65,1.7,43.4
6408,Vullaby,vullaby,,5,dark,flying,70,55,75,45,65,60,0.5,9
6409,Mandibuzz,mandibuzz,,5,dark,flying,110,65,105,55,95,80,1.2,39.5
6410,Heatmor,heatmor,,5,fire,,85,97,66,105,66,65,1.4,58
6411,Durant,durant,,5,bug,steel,58,109,112,48,48,109,0.3,33
6412,Deino,deino,,5,dark,dragon,52,65,50,45,50,38,0.8,17.3
6413,Zweilous,zweilous,,5,dark,dragon,72,85,70,65,70,58,1.4,50
6414,Hydreigon,hydreigon,,5,dark,dragon,92,105,90,125,90,98,1.8,160
6415,Larvesta,larvesta,,5,bug,fire,55,85,55,50,55,60,1.1,28.8
6416,Volcarona,volcarona,,5,bug,fire,85,60,65,135,105,100,1.6,46
6417,Cobalion,cobalion,,5,steel,fighting,91,90,129,90,72,108,2.1,250
6418,Terrakion,terrakion,,5,rock,fighting,91,129,90,72,90,108,1.9,260
6419,Virizion,virizion,,5,grass,fighting,91,90,72,90,129,108,2,200
6420,Tornadus,tornadus,Incarnate,5,flying,,79,115,70,125,80,111,1.5,63
6421,Tornadus,tornadus,Therian,5,flying,,79,100,80,110,90,121,1.4,63
6422,Thundurus,thundurus,Incarnate,5,electric,flying,79,115,70,125,80,111,1.5,61
6423,Thundurus,thundurus,Therian,5,electric,flying,79,105,70,145,80,101,3,61
6424,Reshiram,reshiram,,5,dragon,fire,100,120,100,150,120,90,3.2,330
6425,Zekrom,zekrom,,5,dragon,electric,100,150,120,120,100,90,2.9,345
6426,Landorus,landorus,Incarnate,5,ground,flying,89,125,90,115,80,101,1.5,68
6427,Landorus,landorus,Therian,5,ground,flying,89,145,90,105,80,91,1.3,68
6428,Kyurem,kyurem,,5,dragon,ice,125,130,90,130,90,95,3,325
6429,Kyurem,kyurem,Black,5,dragon,ice,125,170,100,120,90,95,3.3,325
6430,Kyurem,kyurem,White,5,dragon,ice,125,120,90,170,100,95,3.6,325
6431,Keldeo,keldeo,Ordinary,5,water,fighting,91,72,90,129,90,108,1.4,48.5
6432,Keldeo,keldeo,Resolute,5,water,fighting,91,72,90,129,90,108,1.4,48.5
6433,Meloetta,meloetta,Aria,5,normal,psychic,100,77,77,128,128,90,0.6,6.5
6434,Meloetta,meloetta,Pirouette,5,normal,fighting,100,128,90,77,77,128,0.6,6.5
6435,Genesect,genesect,,5,bug,steel,71,120,95,120,95,99,1.5,82.5
6436,Genesect,genesect,Douse,5,bug,steel,71,120,95,120,95,99,1.5,82.5
6437,Genesect,genesect,Shock,5,bug,steel,71,120,95,120,95,99,1.5,82.5
6438,Genesect,genesect,Burn,5,bug,steel,71,120,95,120,95,99,1.5,82.5
6439,Genesect,genesect,Chill,5,bug,steel,71,120,95,120,95,99,1.5,82.5
6440,Chespin,chespin,,6,grass,,56,61,65,48,45,38,0.4,9
6441,Quilladin,quilladin,,6,grass,,61,78,95,56,58,57,0.7,29
6442,Chesnaught,chesnaught,,6,grass,fighting,88,107,122,74,75,64,1.6,90
6443,Fennekin,fennekin,,6,fire,,40,45,40,62,60,60,0.4,9.4
6444,Braixen,braixen,,6,fire,,59,59,58,90,70,73,1,14.5
6445,Delphox,delphox,,6,fire,psychic,75,69,72,114,100,104,1.5,39
6446,Froakie,froakie,,6,water,,41,56,40,62,44,71,0.3,7
6447,Frogadier,frogadier,,6,water,,54,63,52,83,56,97,0.6,10.9
6448,Greninja,greninja,,6,water,dark,72,95,67,103,71,122,1.5,40
6449,Greninja,greninja,Bond,6,water,dark,72,95,67,103,71,122,1.5,40
6450,Greninja,greninja,Ash,6,water,dark,72,145,67,153,71,132,1.5,40
6451,Bunnelby,bunnelby,,6,normal,,38,36,38,32,36,57,0.4,5
6452,Diggersby,diggersby,,6,normal,ground,85,56,77,50,77,78,1,42.4
6453,Fletchling,fletchling,,6,normal,flying,45,50,43,40,38,62,0.3,1.7
6454,Fletchinder,fletchinder,,6,fire,flying,62,73,55,56,52,84,0.7,16
6455,Talonflame,talonflame,,6,fire,flying,78,81,71,74,69,126,1.2,24.5
6456,Scatterbug,scatterbug,,6,bug,,38,35,40,27,25,35,0.3,2.5
6457,Spewpa,spewpa,,6,bug,,45,22,60,27,30,29,0.3,8.4
6458,Vivillon,vivillon,Meadow,6,bug,flying,80,52,50,90,50,89,1.2,17
6459,Vivillon,vivillon,Fancy,6,bug,flying,80,52,50,90,50,89,1.2,17
6460,Vivillon,vivillon,Pokeball,6,bug,flying,80,52,50,90,50,89,1.2,17
6461,Litleo,litleo,,6,fire,normal,62,50,58,73,54,72,0.6,13.5
6462,Pyroar,pyroar,,6,fire,normal,86,68,72,109,66,106,1.5,81.5
6463,Flabébé,flabebe,Red,6,fairy,,44,38,39,61,79,42,0.1,0.1
6464,Floette,floette,Red,6,fairy,,54,45,47,75,98,52,0.2,0.9
6465,Floette,floette,Eternal,6,fairy,,74,65,67,125,128,92,0.2,0.9
6466,Florges,florges,Red,6,fairy,,78,65,68,112,154,75,1.1,10
6467,Skiddo,skiddo,,6,grass,,66,65,48,62,57,52,0.9,31
6468,Gogoat,gogoat,,6,grass,,123,100,62,97,81,68,1.7,91
6469,Pancham,pancham,,6,fighting,,67,82,62,46,48,43,0.6,8
6470,Pangoro,pangoro,,6,fighting,dark,95,124,78,69,71,58,2.1,136
6471,Furfrou,furfrou,Natural,6,normal,,75,80,60,65,90,102,1.2,28
6472,Espurr,espurr,,6,psychic,,62,48,54,63,60,68,0.3,3.5
6473,Meowstic,meowstic,M,6,psychic,,74,48,76,83,81,104,0.6,8.5
6474,Meowstic,meowstic,F,6,psychic,,74,48,76,83,81,104,0.6,8.5
6475,Honedge,honedge,,6,steel,ghost,45,80,100,35,37,28,0.8,2
6476,Doublade,doublade,,6,steel,ghost,59,110,150,45,49,35,0.8,4.5
6477,Aegislash,aegislash,Shield,6,steel,ghost,60,50,140,50,140,60,1.7,53
6478,Aegislash,aegislash,Blade,6,steel,ghost,60,140,50,140,50,60,1.7,53
6479,Spritzee,spritzee,,6,fairy,,78,52,60,63,65,23,0.2,0.5
6480,Aromatisse,aromatisse,,6,fairy,,101,72,72,99,89,29,0.8,15.5
6481,Swirlix,swirlix,,6,fairy,,62,48,66,59,57,49,0.4,3.5
6482,Slurpuff,slurpuff,,6,fairy,,82,80,86,85,75,72,0.8,5
6483,Inkay,inkay,,6,dark,psychic,53,54,53,37,46,45,0.4,3.5
6484,Malamar,malamar,,6,dark,psychic,86,92,88,68,75,73,1.5,47
6485,Binacle,binacle,,6,rock,water,42,52,67,39,56,50,0.5,31
6486,Barbaracle,barbaracle,,6,rock,water,72,105,115,54,86,68,1.3,96
6487,Skrelp,skrelp,,6,poison,water,50,60,60,60,60,30,0.5,7.3
6488,Dragalge,dragalge,,6,poison,dragon,65,75,90,97,123,44,1.8,81.5
6489,Clauncher,clauncher,,6,water,,50,53,62,58,63,44,0.5,8.3
6490,Clawitzer,clawitzer,,6,water,,71,73,88,120,89,59,1.3,35.3
6491,Helioptile,helioptile,,6,electric,normal,44,38,33,61,43,70,0.5,6
6492,Heliolisk,heliolisk,,6,electric,normal,62,55,52,109,94,109,1,21
6493,Tyrunt,tyrunt,,6,rock,dragon,58,89,77,45,45,48,0.8,26
6494,Tyrantrum,tyrantrum,,6,rock,dragon,82,121,119,69,59,71,2.5,270
6495,Amaura,amaura,,6,rock,ice,77,59,50,67,63,46,1.3,25.2
6496,Aurorus,aurorus,,6,rock,ice,123,77,72,99,92,58,2.7,225
6497,Sylveon,sylveon,,6,fairy,,95,65,65,110,130,60,1,23.5
6498,Hawlucha,hawlucha,,6,fighting,flying,78,92,75,74,63,118,0.8,21.5
6499,Dedenne,dedenne,,6,electric,fairy,67,58,57,81,67,101,0.2,2.2
6500,Carbink,carbink,,6,rock,fairy,50,50,150,50,150,50,0.3,5.7
6501,Goomy,goomy,,6,dragon,,45,50,35,55,75,40,0.3,2.8
6502,Sliggoo,sliggoo,,6,dragon,,68,75,53,83,113,60,0.8,17.5
6503,Sliggoo,sliggoo,Hisui,6,steel,dragon,58,75,83,83,113,40,0.7,68.5
6504,Goodra,goodra,,6,dragon,,90,100,70,110,150,80,2,150.5
6505,Goodra,goodra,Hisui,6,steel,dragon,80,100,100,110,150,60,1.7,334.1
6506,Klefki,klefki,,6,steel,fairy,57,80,91,80,87,75,0.2,3
6507,Phantump,phantump,,6,ghost,grass,43,70,48,50,60,38,0.4,7
6508,Trevenant,trevenant,,6,ghost,grass,85,110,76,65,82,56,1.5,71
6509,Pumpkaboo,pumpkaboo,Average,6,ghost,grass,49,66,70,44,55,51,0.4,5
6510,Pumpkaboo,pumpkaboo,Small,6,ghost,grass,44,66,70,44,55,56,0.3,3.5
6511,Pumpkaboo,pumpkaboo,Large,6,ghost,grass,54,66,70,44,55,46,0.5,7.5
6512,Pumpkaboo,pumpkaboo,Super,6,ghost,grass,59,66,70,44,55,41,0.8,15
6513,Gourgeist,gourgeist,Average,6,ghost,grass,65,90,122,58,75,84,0.9,12.5
6514,Gourgeist,gourgeist,Small,6,ghost,grass,55,85,122,58,75,99,0.7,9.5
6515,Gourgeist,gourgeist,Large,6,ghost,grass,75,95,122,58,75,69,1.1,14
6516,Gourgeist,gourgeist,Super,6,ghost,grass,85,100,122,58,75,54,1.7,39
6517,Bergmite,bergmite,,6,ice,,55,69,85,32,35,28,1,99.5
6518,Avalugg,avalugg,,6,ice,,95,117,184,44,46,28,2,505
6519,Avalugg,avalugg,Hisui,6,ice,rock,95,127,184,34,36,38,1.4,262.4
6520,Noibat,noibat,,6,flying,dragon,40,30,35,45,40,55,0.5,8
6521,Noivern,noivern,,6,flying,dragon,85,70,80,97,80,123,1.5,85
6522,Xerneas,xerneas,Active,6,fairy,,126,131,95,131,98,99,3,215
6523,Xerneas,xerneas,Neutral,6,fairy,,126,131,95,131,98,99,3,215
